user_prompt,reference,hypothesis,rouge1_fmeasure,rouge2_fmeasure,rougeL_fmeasure,granular_bleu_score
For the `platform` column: Confirm that all entries match the regular expression `^(PC|PS4|Xbox)$`.,"expect_column_values_to_match_regex(column=""platform"", regex=r""^(PC|PS4|Xbox)$"")","expect_column_values_to_match_regex(column=""platform"", regex=r""^(PC|PS4|Xbox)$"")",1.0,1.0,1.0,100.00000000000004
For the `account_number` column: Ensure all entries are unique and match the regex pattern '^[0-9]{10}$'.,"expect_column_values_to_be_unique(column=""account_number""),expect_column_values_to_match_regex(column=""account_number"", regex=r""^[0-9]{10}$"")","expect_column_values_to_be_unique(column=""account_number""),expect_column_values_to_match_regex(column=""account_number"", regex=r""^[0-9]{10}$"")",1.0,1.0,1.0,100.00000000000004
Ensure the `student_id` column contains only unique values and is not null.,"expect_column_values_to_be_unique(column=""student_id""),expect_column_values_to_not_be_null(column=""student_id"")","expect_column_values_to_be_unique(column=""student_id""),expect_column_values_to_not_be_null(column=""student_id"")",1.0,1.0,1.0,100.00000000000004
"For field 'polling_station_data': Ensure that every entry is a valid JSON object and adheres to the defined schema, especially for geographic data.","expect_column_values_to_be_json_parseable(column=""polling_station_data""),expect_column_values_to_match_json_schema(column=""polling_station_data"", schema=""defined_schema_here"")","expect_column_values_to_be_json_parseable(column=""polling_station_data""),expect_column_values_to_match_json_schema(column=""polling_station_data"")  # Define schema for geographic data, for instance, for GPS coordinates.",0.8275862068965517,0.7857142857142856,0.8275862068965517,77.15998039869757
For field 'json_schema': Ensure the field exists. Validate that the values in 'json_schema' accurately conform to the expected JSON structure and data types as defined in the schema.,"expect_column_to_exist(column=""json_schema""),expect_column_values_to_match_json_schema(column=""json_schema"")","expect_column_to_exist(column=""json_schema""),expect_column_values_to_match_json_schema(column=""json_schema"", schema={})  # Replace { } with your actual JSON schema.",0.8292682926829268,0.8205128205128205,0.8292682926829268,69.95977946278121
"Ensure the `fraud_score` column values are constrained between 0 and 100, with no missing entries.","expect_column_values_to_be_between(column=""fraud_score"", min_value=0, max_value=100),expect_column_values_to_not_be_null(column=""fraud_score"")","expect_column_values_to_be_between(column=""fraud_score"", min_value=0, max_value=100),expect_column_values_to_not_be_null(column=""fraud_score"")",1.0,1.0,1.0,100.00000000000004
"Ensure that the `data_source` column does not contain any values outside the set `['Survey', 'Experiment', 'Observation']`.","expect_column_values_to_be_in_set(column=""data_source"", value_set=['Survey', 'Experiment', 'Observation'])","expect_column_values_to_be_in_set(column=""data_source"", value_set=['Survey', 'Experiment', 'Observation'])",1.0,1.0,1.0,100.00000000000004
For field `customer_id`: Ensure the field exists. Validate that all values are unique and match the type 'integer'.,"expect_column_to_exist(column=""customer_id""),expect_column_values_to_be_unique(column=""customer_id""),expect_column_values_to_be_of_type(column=""customer_id"", type_=""integer"")","expect_column_to_exist(column=""customer_id""),expect_column_values_to_be_unique(column=""customer_id""),expect_column_values_to_be_of_type(column=""customer_id"", type_=""int"")",0.9642857142857143,0.9629629629629629,0.9642857142857143,96.53467555444786
"Ensure the `email` column matches the regex pattern `^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\\.[a-zA-Z]{2,}$` for valid email addresses.","expect_column_values_to_match_regex(column=""email"", regex=""^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\\.[a-zA-Z]{2,}$"")","expect_column_values_to_match_regex(column=""email"", regex=r""^([a-zA-Z0-9._%+-]+)@([a-zA-Z0-9.-]+)\.([a-zA-Z]{2,})$"")",0.9767441860465117,0.9268292682926829,0.9767441860465117,71.61162128358698
Ensure that the `route` column does not contain any entries matching the pattern `^.*(error|invalid|canceled).*`.,"expect_column_values_to_not_match_regex(column=""route"", regex=r""^.*(error|invalid|canceled).*"")","expect_column_values_to_not_match_regex(column=""route"", regex=r""^(error|invalid|canceled).*"")",1.0,1.0,1.0,90.32226940590644
Verify that the `hire_date` column values are in the correct datetime format `'%Y-%m-%d %H:%M:%S'` and can be parsed using dateutil.,"expect_column_values_to_match_strftime_format(column=""hire_date"", strftime_format='%Y-%m-%d %H:%M:%S'),expect_column_values_to_be_dateutil_parseable(column=""hire_date"")","expect_column_values_to_match_strftime_format(column=""hire_date"", strftime_format=""%Y-%m-%d %H:%M:%S""),expect_column_values_to_be_dateutil_parseable(column=""hire_date"")",1.0,1.0,1.0,90.5619259480469
For the `court_date` field: Ensure all dates are in the range of the current year to five years in the future.,"expect_column_values_to_be_between(column=""court_date"", min_value=""2023-01-01"", max_value=""2028-12-31"")","expect_column_values_to_be_dateutil_parseable(column=""court_date""),expect_column_values_to_be_between(column=""court_date"", min_value=""2023-01-01"", max_value=""2028-12-31""),expect_column_values_to_be_decreasing(column=""court_date"")  # assuming the dates will be decreasing over time.",0.5846153846153846,0.5714285714285715,0.5846153846153846,44.0291607878198
Ensure the `product_name` field is of type 'text' and does not contain null values.,"expect_column_values_to_be_of_type(column=""product_name"", type_=""text""),expect_column_values_to_not_be_null(column=""product_name"")","expect_column_values_to_be_of_type(column=""product_name"", type_=""text""),expect_column_values_to_not_be_null(column=""product_name"")",1.0,1.0,1.0,100.00000000000004
For field 'reply_to': Ensure that values in (reply_to) conform to standard email format using a regular expression. Ensure this field exists.,"expect_column_to_exist(column=""reply_to""),expect_column_values_to_match_regex(column=""reply_to"", regex=r""^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$"")","expect_column_to_exist(column=""reply_to""),expect_column_values_to_match_regex(column=""reply_to"", regex=r""^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$"")",1.0,1.0,1.0,100.00000000000004
"Ensure the `contract_duration_months` column is of type 'integer', contains no missing values, and that the average duration is at least 12 months.","expect_column_values_to_be_of_type(column=""contract_duration_months"", type_=""integer""),expect_column_values_to_not_be_null(column=""contract_duration_months""),expect_column_mean_to_be_between(column=""contract_duration_months"", min_value=12)","expect_column_to_exist(column=""contract_duration_months""),expect_column_values_to_be_of_type(column=""contract_duration_months"", type_=""int""),expect_column_values_to_not_be_null(column=""contract_duration_months""),expect_column_mean_to_be_between(column=""contract_duration_months"", min_value=12, max_value=None)",0.8470588235294119,0.8192771084337349,0.8470588235294119,73.92883309633534
For the `pickup_time` field: Validate that all datetime values follow the format '%Y-%m-%d %H:%M:%S'. The `pickup_time` must precede `delivery_time`.,"expect_column_values_to_match_strftime_format(column=""pickup_time"", strftime_format=""%Y-%m-%d %H:%M:%S""),expect_column_pair_values_A_to_be_greater_than_B(column_A=""pickup_time"", column_B=""delivery_time"")","expect_column_values_to_match_strftime_format(column=""pickup_time"", strftime_format=""%Y-%m-%d %H:%M:%S""),expect_column_pair_values_A_to_be_greater_than_B(column_A=""pickup_time"", column_B=""delivery_time"")",1.0,1.0,1.0,100.00000000000004
For field 'shipment_weight': Ensure the field matches the type 'decimal'. Ensure the field contains values greater than 0. Ensure this field exists.,"expect_column_to_exist(column=""shipment_weight""),expect_column_values_to_be_of_type(column=""shipment_weight"", type_=""decimal""),expect_column_values_to_be_between(column=""shipment_weight"", min_value=0, max_value=None)","expect_column_to_exist(column=""shipment_weight""),expect_column_values_to_be_of_type(column=""shipment_weight"", type_=""decimal""),expect_column_values_to_be_between(column=""shipment_weight"", min_value=0)",0.9538461538461539,0.9523809523809523,0.9538461538461539,91.13468812604467
Validate the `temperature_reading` column to ensure all values are within the range of -30 to 50 degrees Celsius.,"expect_column_values_to_be_between(column=""temperature_reading"", min_value=-30, max_value=50)","expect_column_values_to_be_between(column=""temperature_reading"", min_value=-30, max_value=50)",1.0,1.0,1.0,100.00000000000004
Check that the combination of `state` and `city` columns is unique across all records.,"expect_compound_columns_to_be_unique(column_A=""state"", column_B=""city"")","expect_compound_columns_to_be_unique(column_A=""state"", column_B=""city"")",1.0,1.0,1.0,100.00000000000004
For field 'listing_date': Ensure the field exists. Ensure the field matches the type 'date'. Ensure values in (listing_date) are arranged in decreasing order.,"expect_column_to_exist(column=""listing_date""),expect_column_values_to_be_of_type(column=""listing_date"", type_=""date""),expect_column_values_to_be_decreasing(column=""listing_date"")","expect_column_to_exist(column=""listing_date""),expect_column_values_to_be_of_type(column=""listing_date"", type_=""date""),expect_column_values_to_be_decreasing(column=""listing_date"")",1.0,1.0,1.0,100.00000000000004
Verify that the `user_id` column does not contain any null values and consists of unique identifiers for each user.,"expect_column_values_to_not_be_null(column=""user_id""),expect_column_values_to_be_unique(column=""user_id"")","expect_column_values_to_not_be_null(column=""user_id""),expect_column_values_to_be_unique(column=""user_id"")",1.0,1.0,1.0,100.00000000000004
Ensure the `zip_code` column matches the regex pattern `^\\d{5}(-\\d{4})?$` for valid US ZIP codes.,"expect_column_values_to_match_regex(column=""zip_code"", regex=r""^\d{5}(-\d{4})?$"")","expect_column_values_to_match_regex(column=""zip_code"", regex=r""^\\d{5}(-\\d{4})?$"")",1.0,1.0,1.0,91.56565938905828
"For the 'discount' field, validate that values are between 0% and 50% and that all entries are not null.","expect_column_values_to_be_between(column=""discount"", min_value=0, max_value=0.5),expect_column_values_to_not_be_null(column=""discount"")","expect_column_values_to_be_between(column=""discount"", min_value=0, max_value=50),expect_column_values_to_not_be_null(column=""discount"")",0.9361702127659574,0.888888888888889,0.9361702127659574,94.86610352970624
For field 'case_number': Ensure this field is required (not null). Ensure values in (case_number) are unique.,"expect_column_values_to_not_be_null(column=""case_number""),expect_column_values_to_be_unique(column=""case_number"")","expect_column_values_to_not_be_null(column=""case_number""),expect_column_values_to_be_unique(column=""case_number"")",1.0,1.0,1.0,100.00000000000004
For field 'researcher_email': Ensure the field is required (not null). Ensure that 'researcher_email' matches the pattern of a valid email address.,"expect_column_values_to_not_be_null(column=""researcher_email""),expect_column_values_to_match_regex(column=""researcher_email"", regex=r""^[\w\.-]+@[\w\.-]+\.\w+$"")","expect_column_to_exist(column=""researcher_email""),expect_column_values_to_not_be_null(column=""researcher_email""),expect_column_values_to_match_regex(column=""researcher_email"", regex=r""^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$"")",0.6562500000000001,0.6451612903225806,0.6562500000000001,59.97233412500529
"Check that the `amenities` column contains valid JSON objects conforming to the schema {'parking': 'boolean', 'gym': 'boolean', 'pool': 'boolean'}.","expect_column_values_to_match_json_schema(column=""amenities"", schema={'parking': 'boolean', 'gym': 'boolean', 'pool': 'boolean'})","expect_column_values_to_match_json_schema(column=""amenities"", schema={'type': 'object', 'properties': {'parking': {'type': 'boolean'}, 'gym': {'type': 'boolean'}, 'pool': {'type': 'boolean'}},'required': ['parking', 'gym', 'pool']})",0.761904761904762,0.5499999999999999,0.761904761904762,43.047918551920176
Ensure the `phone_number` column matches the format `+(country_code) (number)` and contains no duplicates.,"expect_column_values_to_match_regex(column=""phone_number"", regex=r""^\+\(\d{1,3}\) \d{7,15}$""),expect_column_values_to_be_unique(column=""phone_number"")","expect_column_values_to_match_regex(column=""phone_number"", regex=r""^(\\+|\(?)([0-9]{1,4})[\.-]?([0-9]{2,14})[)\)]$""),expect_column_values_to_be_unique(column=""phone_number"")",0.7777777777777779,0.6923076923076923,0.7777777777777779,56.88934602479696
Validate that the distribution of `watch_hours` follows a normal distribution with a p-value greater than 0.05 in a Kolmogorov-Smirnov test.,"expect_column_parameterized_distribution_ks_test_p_value_to_be_greater_than(column=""watch_hours"", threshold=0.05)","expect_column_parameterized_distribution_ks_test_p_value_to_be_greater_than(column=""watch_hours"", threshold=0.05)",1.0,1.0,1.0,100.00000000000004
For field 'json_data': Ensure the field matches the type 'string'. Validate that (json_data) is a valid JSON object and conforms to the specified schema. Ensure this field exists.,"expect_column_to_exist(column=""json_data""),expect_column_values_to_be_of_type(column=""json_data"", type_=""string""),expect_column_values_to_be_json_parseable(column=""json_data""),expect_column_values_to_match_json_schema(column=""json_data"", schema=your_schema_here)","expect_column_to_exist(column=""json_data""),expect_column_values_to_be_of_type(column=""json_data"", type_=""string""),expect_column_values_to_be_json_parseable(column=""json_data""),expect_column_values_to_match_json_schema(column=""json_data"", schema=specified_schema)",0.9647058823529412,0.9397590361445782,0.9647058823529412,94.91194801021555
Confirm that the `user_reviews` column does not contain any entries with a review length exceeding 500 characters.,"expect_column_value_lengths_to_be_between(column=""user_reviews"", min_value=0, max_value=500)","expect_column_value_lengths_to_be_between(column=""user_reviews"", min_value=0, max_value=500)",1.0,1.0,1.0,100.00000000000004
Verify that the `created_at` and `updated_at` timestamps in both health and CMS records are in the correct `datetime` format and have no missing values.,"expect_column_values_to_match_strftime_format(column=""created_at"", strftime_format=""%Y-%m-%d %H:%M:%S""),expect_column_values_to_not_be_null(column=""created_at""),expect_column_values_to_match_strftime_format(column=""updated_at"", strftime_format=""%Y-%m-%d %H:%M:%S""),expect_column_values_to_not_be_null(column=""updated_at"")","expect_column_values_to_match_strftime_format(column=""created_at"", strftime_format=""%Y-%m-%d %H:%M:%S""),expect_column_values_to_not_be_null(column=""created_at""),expect_column_values_to_match_strftime_format(column=""updated_at"", strftime_format=""%Y-%m-%d %H:%M:%S""),expect_column_values_to_not_be_null(column=""updated_at"")",1.0,1.0,1.0,100.00000000000004
"For field 'account_status': Ensure the field matches the type 'text'. Validate that values in (account_status) must exist in the list ['Active', 'Inactive', 'Suspended']. Ensure this field exists.","expect_column_to_exist(column=""account_status""),expect_column_values_to_be_of_type(column=""account_status"", type_=""text""),expect_column_values_to_be_in_set(column=""account_status"", value_set=['Active', 'Inactive', 'Suspended'])","expect_column_to_exist(column=""account_status""),expect_column_values_to_be_of_type(column=""account_status"", type_=""text""),expect_column_values_to_be_in_set(column=""account_status"", value_set=[""Active"", ""Inactive"", ""Suspended""])",1.0,1.0,1.0,86.20854454554733
"For field 'temperature_control': Ensure the field matches the type 'decimal'. Validate that values fall within the range of -20.0 to 25.0 degrees Celsius, ensuring compliance with product handling requirements.","expect_column_values_to_be_of_type(column=""temperature_control"", type_=""decimal""),expect_column_values_to_be_between(column=""temperature_control"", min_value=-20.0, max_value=25.0)","expect_column_values_to_be_of_type(column=""temperature_control"", type_=""decimal""),expect_column_values_to_be_between(column=""temperature_control"", min_value=-20.0, max_value=25.0)",1.0,1.0,1.0,100.00000000000004
For the `click_through_rate` column: Ensure that values are between 0% and 100%.,"expect_column_values_to_be_between(column=""click_through_rate"", min_value=0, max_value=100)","expect_column_values_to_be_between(column=""click_through_rate"", min_value=0, max_value=100)",1.0,1.0,1.0,100.00000000000004
"For field 'status_code': Ensure the column contains distinct values from the list ['Active', 'Inactive', 'Pending']. Validate that the field is not null.","expect_column_values_to_be_in_set(column=""status_code"", value_set=['Active', 'Inactive', 'Pending']),expect_column_values_to_not_be_null(column=""status_code"")","expect_column_values_to_be_in_set(column=""status_code"", value_set=['Active', 'Inactive', 'Pending']),expect_column_values_to_not_be_null(column=""status_code"")",1.0,1.0,1.0,100.00000000000004
"Validate that the `grade` column has a mean value between 0 and 100, with at least 80% of entries above 50.","expect_column_mean_to_be_between(column=""grade"", min_value=0, max_value=100),expect_column_proportion_of_unique_values_to_be_between(column=""grade"", min_value=0.8, max_value=1.0)","expect_column_mean_to_be_between(column=""grade"", min_value=0, max_value=100),expect_column_proportion_of_unique_values_to_be_between(column=""grade"", min_value=0.8, max_value=1.0)",1.0,1.0,1.0,100.00000000000004
Verify that the median value of the `assignment_scores` column is above `75`.,"expect_column_median_to_be_between(column=""assignment_scores"", min_value=75)","expect_column_mean_to_be_greater_than(column=""assignment_scores"", threshold=75)",0.6666666666666666,0.36363636363636365,0.6666666666666666,59.095070812710155
Verify that the `address` field contains no missing values and conforms to the pattern of a valid address.,"expect_column_values_to_not_be_null(column=""address""),expect_column_values_to_match_regex(column=""address"", regex=r""^[\d\s\w.,-]+$"")","expect_column_to_exist(column=""address""),expect_column_values_to_not_be_null(column=""address""),expect_column_values_to_match_regex(column=""address"", regex=r""^[\da-z-\s]+,\s+\d{5}-\d{4}$"")",0.7636363636363637,0.6792452830188678,0.7272727272727273,58.74452478459999
For table 'media_assets': Ensure the column 'file_size' exists. Ensure that all 'file_size' values are within the range of 1KB to 10MB.,"expect_column_to_exist(column=""file_size""),expect_column_values_to_be_between(column=""file_size"", min_value=1024, max_value=10485760)","expect_column_to_exist(column=""file_size""),expect_column_values_to_be_between(column=""file_size"", min_value=1, max_value=10 * 1024 * 1024)",0.9130434782608695,0.8181818181818182,0.8695652173913043,84.29386172633308
For field `salary`: Ensure values are greater than zero. Ensure this field is required (not null).,"expect_column_values_to_be_greater_than(column=""salary"", threshold=0),expect_column_values_to_not_be_null(column=""salary"")","expect_column_values_to_be_between(column=""salary"", min_value=0),expect_column_values_to_not_be_null(column=""salary"")",0.85,0.7368421052631579,0.85,84.08470277448976
Ensure the `temperature` column values are within the range of -30 to 50 degrees Celsius.,"expect_column_values_to_be_between(column=""temperature"", min_value=-30, max_value=50)","expect_column_values_to_be_between(column=""temperature"", min_value=-30, max_value=50)",1.0,1.0,1.0,100.00000000000004
Check the size of the `transaction_data.csv` file is between 1KB and 10MB and that it contains valid CSV formatting.,"expect_file_size_to_be_between(file_path=""transaction_data.csv"", min_value=1024, max_value=10485760),expect_file_to_have_valid_table_header(file_path=""transaction_data.csv"")","expect_file_size_to_be_between(min_value=1 * 1024, max_value=10 * 1024 * 1024),expect_file_to_be_valid_csv  # assuming that transaction_data.csv file is saved on local machine, this is just for information, actual validation needs to be done on production system before actually performing a financial transaction.",0.5185185185185185,0.30379746835443033,0.4444444444444444,37.53176095019496
Ensure the `election_date` field contains valid date formats and that all entries are in increasing chronological order.,"expect_column_values_to_be_dateutil_parseable(column=""election_date""),expect_column_values_to_be_increasing(column=""election_date"")","expect_column_values_to_be_of_type(column=""election_date"", type_=""date""),expect_column_values_to_be_increasing(column=""election_date"")",0.8500000000000001,0.7894736842105262,0.8500000000000001,76.07109690140504
"For the `status` column in the `transactions` table: Ensure values are restricted to ['Pending', 'Completed', 'Failed'] and are unique.","expect_column_values_to_be_in_set(column=""status"", value_set=[""Pending"", ""Completed"", ""Failed""]),expect_column_values_to_be_unique(column=""status"")","expect_column_values_to_be_in_set(column=""status"", value_set=['Pending', 'Completed', 'Failed']),expect_column_values_to_be_unique(column=""status"")",1.0,1.0,1.0,77.96738277473784
"Ensure the `category` column contains only distinct values from the set `['Electronics', 'Clothing', 'Home Goods']`.","expect_column_distinct_values_to_equal_set(column=""category"", value_set=['Electronics', 'Clothing', 'Home Goods'])","expect_column_distinct_values_to_equal_set(column=""category"", value_set=['Electronics', 'Clothing', 'Home Goods'])",1.0,1.0,1.0,100.00000000000004
"For the `guest_info` JSON field: Validate that it is a valid JSON object containing keys 'guest_id', 'name', and 'email'.","expect_column_values_to_be_json_parseable(column=""guest_info""),expect_column_values_to_match_json_schema(column=""guest_info"", schema={""type"": ""object"", ""properties"": {""guest_id"": {""type"": ""string""}, ""name"": {""type"": ""string""}, ""email"": {""type"": ""string""}}})","expect_column_values_to_be_json_parseable(column=""guest_info""),expect_column_values_to_match_json_schema(column=""guest_info"", schema={'type': 'object', 'properties': {'guest_id': {'type':'string'}, 'name': {'type':'string'}, 'email': {'type':'string'}}})",1.0,1.0,1.0,49.84543828656854
Verify that the `inventory_count` column has a total row count that is equal to 1000.,"expect_column_sum_to_be_between(column=""inventory_count"", min_value=1000, max_value=1000)","expect_table_row_count_to_equal(column=""inventory_count"", value=1000)",0.5384615384615385,0.25,0.5384615384615385,37.727143782744015
For field 'interest_rate': Ensure this field matches the type 'decimal'. Validate that values fall within the range of 0.01 to 0.20.,"expect_column_values_to_be_of_type(column=""interest_rate"", type_=""decimal""),expect_column_values_to_be_between(column=""interest_rate"", min_value=0.01, max_value=0.20)","expect_column_values_to_be_of_type(column=""interest_rate"", type_=""decimal""),expect_column_values_to_be_between(column=""interest_rate"", min_value=0.01, max_value=0.20)",1.0,1.0,1.0,100.00000000000004
"For field 'course_id': Ensure that values in 'course_id' are from the set ['math101', 'eng202', 'cs303']. Confirm that this field contains no null values.","expect_column_values_to_be_in_set(column=""course_id"", value_set=['math101', 'eng202', 'cs303']),expect_column_values_to_not_be_null(column=""course_id"")","expect_column_values_to_be_in_set(column=""course_id"", value_set=['math101', 'eng202', 'cs303']),expect_column_values_to_not_be_null(column=""course_id"")",1.0,1.0,1.0,100.00000000000004
For field 'email_address': Ensure the field matches the type 'text'. Ensure this field is required (not null). Ensure the values in 'email_address' are unique and valid email formats.,"expect_column_values_to_be_of_type(column=""email_address"", type_=""text""),expect_column_values_to_not_be_null(column=""email_address""),expect_column_values_to_be_unique(column=""email_address""),expect_column_values_to_match_regex(column=""email_address"", regex=r""^[\w\.-]+@[\w\.-]+\.\w{2,}$"")","expect_column_values_to_be_of_type(column=""email_address"", type_=""text""),expect_column_values_to_not_be_null(column=""email_address""),expect_column_values_to_be_unique(column=""email_address""),expect_column_values_to_match_regex(column=""email_address"", regex=r""^[\w\.-]+@[\w\.-]+\.\w+$"")",0.989010989010989,0.9887640449438202,0.989010989010989,95.6050212289798
For field `subscriber_id`: Ensure the field is required (not null). Ensure values in `subscriber_id` are unique across the dataset.,"expect_column_values_to_not_be_null(column=""subscriber_id""),expect_column_values_to_be_unique(column=""subscriber_id"")","expect_column_to_exist(column=""subscriber_id""),expect_column_values_to_not_be_null(column=""subscriber_id""),expect_column_values_to_be_unique(column=""subscriber_id"")",0.8444444444444443,0.8372093023255813,0.8444444444444443,70.92737232948345
"For field 'json_data': Ensure that all values in (json_data) are valid JSON objects and conform to the specified JSON schema, ensuring it's properly structured.","expect_column_values_to_be_json_parseable(column=""json_data""),expect_column_values_to_match_json_schema(column=""json_data"", schema=""your_json_schema_here"")","expect_column_values_to_be_json_parseable(column=""json_data""),expect_column_values_to_match_json_schema(column=""json_data"", schema={})  # replace with the actual schema",0.8627450980392156,0.816326530612245,0.8627450980392156,82.85990487948949
For the `data_collection_date`: Validate that all dates are formatted as `YYYY-MM-DD` and are within the last two years.,"expect_column_values_to_match_strftime_format(column=""data_collection_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_be_between(column=""data_collection_date"", min_value=""2021-10-01"", max_value=""2023-10-01"")","expect_column_values_to_match_strftime_format(column=""data_collection_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_be_dateutil_parseable(column=""data_collection_date""),expect_column_values_to_be_between(column=""data_collection_date"", min_value=""2021-10-01"", max_value=""2023-10-01"")",0.8674698795180723,0.8641975308641976,0.8674698795180723,76.7412887694588
Check the distribution of `votes_cast` to ensure that the results pass the Chi-Square test with a p-value greater than 0.05.,"expect_column_chisquare_test_p_value_to_be_greater_than(column=""votes_cast"", threshold=0.05)","expect_column_chisquare_test_p_value_to_be_greater_than(column=""votes_cast"", threshold=0.05)",1.0,1.0,1.0,100.00000000000004
"For the `course_code` column, ensure all values match the pattern `^[A-Z]{3}-[0-9]{3}$` and that no duplicates are present.","expect_column_values_to_match_regex(column=""course_code"", regex=r""^[A-Z]{3}-[0-9]{3}$""),expect_column_values_to_be_unique(column=""course_code"")","expect_column_values_to_match_regex(column=""course_code"", regex=r""^([A-Z]{3}-[0-9]{3})$""),expect_column_values_to_be_unique(column=""course_code"")",1.0,1.0,1.0,92.11506631805882
Ensure the `product_id` column contains only distinct values that are numeric and match a predefined set of valid IDs.,"expect_column_values_to_be_unique(column=""product_id""),expect_column_values_to_be_of_type(column=""product_id"", type_=""int""),expect_column_values_to_be_in_set(column=""product_id"", value_set=[/* predefined set of valid IDs */])","expect_column_values_to_be_unique(column=""product_id""),expect_column_values_to_be_of_type(column=""product_id"", type_=""int""),expect_column_values_to_match_set(column=""product_id"", value_set=valid_id_set)  # Replace ""valid_id_set"" with the actual predefined set of valid IDs.",0.8470588235294116,0.7951807228915664,0.8470588235294116,76.81637671000927
Ensure the sum of `total_amount` in the `bookings` table is greater than 0.,"expect_column_sum_to_be_between(column=""total_amount"", min_value=0)","expect_column_sum_to_be_between(column=""total_amount"", min_value=0)",1.0,1.0,1.0,100.00000000000004
"Verify that the `price` field contains only positive decimal values within the range of [0.01, 10000].","expect_column_values_to_be_between(column=""price"", min_value=0.01, max_value=10000),expect_column_values_to_be_in_set(column=""price"", value_set=[0.01, 10000])","expect_column_values_to_be_between(column=""price"", min_value=0.01, max_value=10000)",0.6818181818181819,0.6666666666666666,0.6818181818181819,35.58189185373421
For field 'timestamp': Ensure this field cannot be null. Ensure all timestamps are in the correct format (ISO 8601) and validate that they fall within a specified range.,"expect_column_values_to_not_be_null(column=""timestamp""),expect_column_values_to_match_strftime_format(column=""timestamp"", strftime_format=""%Y-%m-%dT%H:%M:%SZ""),expect_column_values_to_be_between(column=""timestamp"", min_value=""2020-01-01T00:00:00Z"", max_value=""2023-12-31T23:59:59Z"")","expect_column_values_to_not_be_null(column=""timestamp""),expect_column_values_to_match_strftime_format(column=""timestamp"", strftime_format=""%Y-%m-%dT%H:%M:%S.%fZ""),expect_column_values_to_be_between(column=""timestamp"", min_value=""2022-10-24T12:00:00.000000+00:00"", max_value=""2023-10-24T12:00:00.000000+00:00"")",0.7572815533980584,0.6930693069306931,0.7572815533980584,75.70499444396113
Confirm that the `policy_number` column contains unique entries with no duplicates.,"expect_column_values_to_be_unique(column=""policy_number"")","expect_column_values_to_be_unique(column=""policy_number"")",1.0,1.0,1.0,100.00000000000004
Ensure the `transaction_id` column contains only unique values and is of type 'text'. Ensure this field cannot be null.,"expect_column_values_to_be_unique(column=""transaction_id""),expect_column_values_to_not_be_null(column=""transaction_id""),expect_column_values_to_be_of_type(column=""transaction_id"", type_=""text"")","expect_column_values_to_be_unique(column=""transaction_id""),expect_column_values_to_be_of_type(column=""transaction_id"", type_=""text""),expect_column_values_to_not_be_null(column=""transaction_id"")",1.0,0.9666666666666667,0.8064516129032258,99.64092777538484
Check that the count of unique `department_id` values in the `employees` table matches the count of entries in the `departments` table.,"expect_column_unique_value_count_to_be_between(column=""department_id"", min_value=0, max_value=expect_table_row_count_to_equal_other_table(table=""departments""))","expect_table_row_count_to_equal_other_table(table_name=""departments"")",0.5405405405405405,0.45714285714285713,0.5405405405405405,21.46532181377674
"Assess that the `field_goal_percentage` column contains values between 0 and 100, and that the mean percentage of all players is within 10% of the league average.","expect_column_values_to_be_between(column=""field_goal_percentage"", min_value=0, max_value=100),expect_column_mean_to_be_between(column=""field_goal_percentage"", min_value=league_average - 10, max_value=league_average + 10)","expect_column_values_to_be_between(column=""field_goal_percentage"", min_value=0, max_value=100),expect_column_mean_to_be_between(column=""field_goal_percentage"", min_value=None, max_value=(100 + (0.10 * league_mean)) / 2)  # Assuming the league mean is stored in a variable called ""league_mean"".",0.7764705882352941,0.674698795180723,0.7294117647058823,67.198051596222
For the `attachment_size`: Ensure the field matches the type 'integer'. Validate that all values are less than or equal to 25MB.,"expect_column_values_to_be_of_type(column=""attachment_size"", type_=""int""),expect_column_values_to_be_between(column=""attachment_size"", min_value=0, max_value=25 * 1024 * 1024)","expect_column_values_to_be_of_type(column=""attachment_size"", type_=""integer""),expect_column_values_to_be_between(column=""attachment_size"", min_value=0, max_value=25 * 1024 * 1024)",0.9655172413793104,0.9285714285714286,0.9655172413793104,96.07590505097875
For field `ip_address`: Ensure values match the regex pattern for valid IPv4 addresses and do not contain any duplicates.,"expect_column_values_to_match_regex(column=""ip_address"", regex=r""^(?:[0-9]{1,3}\.){3}[0-9]{1,3}$""),expect_column_values_to_be_unique(column=""ip_address"")","expect_column_values_to_match_regex(column=""ip_address"", regex=r""^(?:\d{1,3}\.){3}\d{1,3}$""),expect_column_values_to_be_unique(column=""ip_address"")",0.8928571428571429,0.8148148148148148,0.8928571428571429,81.79839264312791
